244;;244;Paq.Cirugia General Esteril;0
244;;244;Paq.Cirugia General Esteril;0
246;;246;Paq.Cirugia General Esteril;0
246;;246;Paq.Cirugia General Esteril;0
246;;246;Paq.Cirugia General Esteril;0
246;;246;Paq.Cirugia General Esteril;0
247;;247;Paq.Cirugia General No.3 No Est (200246);0
247;;247;Paq.Cirugia General No.3 No Est (200246);0
247;;247;Paq.Cirugia General No.3 No Est (200246);0
247;;247;Paq.Cirugia General No.3 No Est (200246);0
248;;248;Paq.Cirugia Trauma Esteril;0
255;;255;Paq.Cirugia General Esteril;0
255;;255;Paq.Cirugia General Esteril;0
255;;255;Paq.Cirugia General Esteril;0
255;;255;Paq.Cirugia General Esteril;0
256;;256;Paq.Cirugia General No.6 No Est (200255);0
256;;256;Paq.Cirugia General No.6 No Est (200255);0
256;;256;Paq.Cirugia General No.6 No Est (200255);0
256;;256;Paq.Cirugia General No.6 No Est (200255);0
256;;256;Paq.Cirugia General No.6 No Est (200255);0
263;;263;Paq.Pequena Cirugia No.2 Esteril;0
264;;264;Paq.Pequena Cirugia No.2 No Est (200263);0
264;;264;Paq.Pequena Cirugia No.2 No Est (200263);0
264;;264;Paq.Pequena Cirugia No.2 No Est (200263);0
264;;264;Paq.Pequena Cirugia No.2 No Est (200263);0
265;;265;Paq.Cardiovascular Pediatrico Esteril;0
265;;265;Paq.Cardiovascular Pediatrico Esteril;0
265;;265;Paq.Cardiovascular Pediatrico Esteril;0
265;;265;Paq.Cardiovascular Pediatrico Esteril;0
266;;266;Paq.Cardiovascular Pediatrico No Est 265;0
266;;266;Paq.Cardiovascular Pediatrico No Est 265;0
266;;266;Paq.Cardiovascular Pediatrico No Est 265;0
266;;266;Paq.Cardiovascular Pediatrico No Est 265;0
266;;266;Paq.Cardiovascular Pediatrico No Est 265;0
267;;267;Paq.Cardiovascular Esteril;0
268;;268;Paq.Cardiovascular No.1 No Est (200267);0
268;;268;Paq.Cardiovascular No.1 No Est (200267);0
268;;268;Paq.Cardiovascular No.1 No Est (200267);0
268;;268;Paq.Cardiovascular No.1 No Est (200267);0
268;;268;Paq.Cardiovascular No.1 No Est (200267);0
268;;268;Paq.Cardiovascular No.1 No Est (200267);0
273;;273;Campo Aux. 0.50*0.50(Paq)Mt5A;0
274;;274;Pantaloneta Fractura T Xl(Corte)Mt5A;0
274;;274;Pantaloneta Fractura T Xl(Corte)Mt5A;0
274;;274;Pantaloneta Fractura T Xl(Corte)Mt5A;0
274;;274;Pantaloneta Fractura T Xl(Corte)Mt5A;0
275;;275;Pantaloneta Fractura T Xl Mt5A;0
275;;275;Pantaloneta Fractura T Xl Mt5A;0
275;;275;Pantaloneta Fractura T Xl Mt5A;0
276;;276;Pantaloneta Pediatrica T L(Corte)Mt5A;0
276;;276;Pantaloneta Pediatrica T L(Corte)Mt5A;0
276;;276;Pantaloneta Pediatrica T L(Corte)Mt5A;0
276;;276;Pantaloneta Pediatrica T L(Corte)Mt5A;0
278;;278;Paq.Cataratas Esteril;0
278;;278;Paq.Cataratas Esteril;0
278;;278;Paq.Cataratas Esteril;0
278;;278;Paq.Cataratas Esteril;0
279;;279;Paq.Cataratas No Est (200278);0
279;;279;Paq.Cataratas No Est (200278);0
279;;279;Paq.Cataratas No Est (200278);0
279;;279;Paq.Cataratas No Est (200278);0
281;;281;Paq.Cirugia General No.9 No Est        );0
281;;281;Paq.Cirugia General No.9 No Est        );0
281;;281;Paq.Cirugia General No.9 No Est        );0
281;;281;Paq.Cirugia General No.9 No Est        );0
282;;282;Paq.Pequena Cirugia No.2 Esteril;0
285;;285;Paq.Estetica No.2 No Est (200284);0
285;;285;Paq.Estetica No.2 No Est (200284);0
285;;285;Paq.Estetica No.2 No Est (200284);0
285;;285;Paq.Estetica No.2 No Est (200284);0
285;;285;Paq.Estetica No.2 No Est (200284);0
285;;285;Paq.Estetica No.2 No Est (200284);0
285;;285;Paq.Estetica No.2 No Est (200284);0
286;;286;Paq.Estetica Esteril;0
287;;287;Paq.Estetica No.3 No Est (200286);0
287;;287;Paq.Estetica No.3 No Est (200286);0
287;;287;Paq.Estetica No.3 No Est (200286);0
287;;287;Paq.Estetica No.3 No Est (200286);0
288;;288;Paq.Hemodinamia No.1 No Est (200289);0
288;;288;Paq.Hemodinamia No.1 No Est (200289);0
288;;288;Paq.Hemodinamia No.1 No Est (200289);0
288;;288;Paq.Hemodinamia No.1 No Est (200289);0
288;;288;Paq.Hemodinamia No.1 No Est (200289);0
288;;288;Paq.Hemodinamia No.1 No Est (200289);0
289;;289;Paq.Hemodinamia Esteril;0
289;;289;Paq.Hemodinamia Esteril;0
289;;289;Paq.Hemodinamia Esteril;0
289;;289;Paq.Hemodinamia Esteril;0
289;;289;Paq.Hemodinamia Esteril;0
289;;289;Paq.Hemodinamia Esteril;0
293;;293;Paq.Hemodinamia No.2 No Est (200292);0
293;;293;Paq.Hemodinamia No.2 No Est (200292);0
293;;293;Paq.Hemodinamia No.2 No Est (200292);0
293;;293;Paq.Hemodinamia No.2 No Est (200292);0
293;;293;Paq.Hemodinamia No.2 No Est (200292);0
294;;294;Paq.Hemodinamia Esteril;0
294;;294;Paq.Hemodinamia Esteril;0
294;;294;Paq.Hemodinamia Esteril;0
294;;294;Paq.Hemodinamia Esteril;0
294;;294;Paq.Hemodinamia Esteril;0
294;;294;Paq.Hemodinamia Esteril;0
295;;295;Paq.Hemodinamia No.3 No Est (200294);0
295;;295;Paq.Hemodinamia No.3 No Est (200294);0
295;;295;Paq.Hemodinamia No.3 No Est (200294);0
295;;295;Paq.Hemodinamia No.3 No Est (200294);0
299;;299;Paq.Hemodinamia No.5 No Est (200298);0
299;;299;Paq.Hemodinamia No.5 No Est (200298);0
299;;299;Paq.Hemodinamia No.5 No Est (200298);0
299;;299;Paq.Hemodinamia No.5 No Est (200298);0
301;;301;Paq.Hemodinamia No.6 No Est (200300);0
301;;301;Paq.Hemodinamia No.6 No Est (200300);0
301;;301;Paq.Hemodinamia No.6 No Est (200300);0
301;;301;Paq.Hemodinamia No.6 No Est (200300);0
302;;302;Paq.Hemodinamia Esteril;0
302;;302;Paq.Hemodinamia Esteril;0
302;;302;Paq.Hemodinamia Esteril;0
302;;302;Paq.Hemodinamia Esteril;0
303;;303;Paq.Hemodinamia No.7 No Est (200302);0
303;;303;Paq.Hemodinamia No.7 No Est (200302);0
303;;303;Paq.Hemodinamia No.7 No Est (200302);0
303;;303;Paq.Hemodinamia No.7 No Est (200302);0
303;;303;Paq.Hemodinamia No.7 No Est (200302);0
303;;303;Paq.Hemodinamia No.7 No Est (200302);0
308;;308;Campo 0.80*0.45(Corte)Lc0A;0
308;;308;Campo 0.80*0.45(Corte)Lc0A;0
308;;308;Campo 0.80*0.45(Corte)Lc0A;0
308;;308;Campo 0.80*0.45(Corte)Lc0A;0
312;;312;Paq.Laparotomia Esteril;0
312;;312;Paq.Laparotomia Esteril;0
312;;312;Paq.Laparotomia Esteril;0
312;;312;Paq.Laparotomia Esteril;0
313;;313;Paq.Laparotomia No.2 No Est (200312);0
313;;313;Paq.Laparotomia No.2 No Est (200312);0
313;;313;Paq.Laparotomia No.2 No Est (200312);0
313;;313;Paq.Laparotomia No.2 No Est (200312);0
313;;313;Paq.Laparotomia No.2 No Est (200312);0
313;;313;Paq.Laparotomia No.2 No Est (200312);0
317;;317;Paq.Ortopedia No Esteril (200316);0
317;;317;Paq.Ortopedia No Esteril (200316);0
317;;317;Paq.Ortopedia No Esteril (200316);0
317;;317;Paq.Ortopedia No Esteril (200316);0
317;;317;Paq.Ortopedia No Esteril (200316);0
320;;320;Baton Senc.P.A.Frente Lc0A 4Tiras No Est;0
320;;320;Baton Senc.P.A.Frente Lc0A 4Tiras No Est;0
320;;320;Baton Senc.P.A.Frente Lc0A 4Tiras No Est;0
320;;320;Baton Senc.P.A.Frente Lc0A 4Tiras No Est;0
336;;336;Peto Odontologico Adulto Mt5A;0
336;;336;Peto Odontologico Adulto Mt5A;0
343;;343;Pijama T L Mt5A;0
343;;343;Pijama T L Mt5A;0
343;;343;Pijama T L Mt5A;0
343;;343;Pijama T L Mt5A;0
343;;343;Pijama T L Mt5A;0
343;;343;Pijama T L Mt5A;0
343;;343;Pijama T L Mt5A;0
343;;343;Pijama T L Mt5A;0
345;;345;Pijama T Xl Mt5A;0
345;;345;Pijama T Xl Mt5A;0
345;;345;Pijama T Xl Mt5A;0
345;;345;Pijama T Xl Mt5A;0
345;;345;Pijama T Xl Mt5A;0
345;;345;Pijama T Xl Mt5A;0
345;;345;Pijama T Xl Mt5A;0
345;;345;Pijama T Xl Mt5A;0
351;;351;Campo Operatorio 2.50*1.40 Mt5A/Ref Ah8A;0
351;;351;Campo Operatorio 2.50*1.40 Mt5A/Ref Ah8A;0
351;;351;Campo Operatorio 2.50*1.40 Mt5A/Ref Ah8A;0
351;;351;Campo Operatorio 2.50*1.40 Mt5A/Ref Ah8A;0
352;;352;Sabana Plana 2.00*1.00/Tira Mt0A;0
352;;352;Sabana Plana 2.00*1.00/Tira Mt0A;0
353;;353;Campo 0.70*0.70(Corte)Mt5A;0
353;;353;Campo 0.70*0.70(Corte)Mt5A;0
353;;353;Campo 0.70*0.70(Corte)Mt5A;0
353;;353;Campo 0.70*0.70(Corte)Mt5A;0
354;;354;Sabana Plana 2.00*1.00 Mt5A;0
355;;355;Sabana Plana 2.00*1.00(Paq)Mt5A;0
356;;356;Sabana Plana 2.00*1.50(Paq)Mt5A;0
357;;357;Sabana Plana 1.50*1.50 Esteril Mt5A;0
358;;358;Sabana Plana 1.50*1.50 No Esteril Mt5A;0
358;;358;Sabana Plana 1.50*1.50 No Esteril Mt5A;0
358;;358;Sabana Plana 1.50*1.50 No Esteril Mt5A;0
358;;358;Sabana Plana 1.50*1.50 No Esteril Mt5A;0
359;;359;Sabana Plana 1.50*1.50 Mt5A;0
361;;361;Sabana Plana 2.00*2.00 Esteril Mt5A;0
362;;362;Sabana Plana 2.0*2.0 No Est Mt5A(200361);0
363;;363;Sabana Plana 2.00*2.00 Mt5A;0
366;;366;Sabana Plana 2.00*1.50/Adh(Paq)Mt5A;0
366;;366;Sabana Plana 2.00*1.50/Adh(Paq)Mt5A;0
369;;369;Campo Raquia 0.70*0.70Adh.Esteril Mt5A;0
369;;369;Campo Raquia 0.70*0.70Adh.Esteril Mt5A;0
369;;369;Campo Raquia 0.70*0.70Adh.Esteril Mt5A;0
369;;369;Campo Raquia 0.70*0.70Adh.Esteril Mt5A;0
370;;370;Sabana Plana 2.50*2.00 Mt5A Emp.Individu;0
371;;371;Sabana Plana 2.50*1.965(Paq)Mt5A;0
373;;373;Kit Aux Oftalmologico 3 No Est (200374);0
373;;373;Kit Aux Oftalmologico 3 No Est (200374);0
373;;373;Kit Aux Oftalmologico 3 No Est (200374);0
375;;375;Sabana Resor.2.00*0.70 Mt5A;0
375;;375;Sabana Resor.2.00*0.70 Mt5A;0
378;;378;Sabana Resor.2.00*1.00 Mt5A;0
378;;378;Sabana Resor.2.00*1.00 Mt5A;0
381;;381;Sabana Resor.2.00*1.00 Tira/Mt5A;0
381;;381;Sabana Resor.2.00*1.00 Tira/Mt5A;0
381;;381;Sabana Resor.2.00*1.00 Tira/Mt5A;0
386;;386;Sabana Plana 2.00*1.50 Mt5A;0
388;;388;Sabana Plana 2.25*1.10 Esteril Mt5A;0
388;;388;Sabana Plana 2.25*1.10 Esteril Mt5A;0
389;;389;Sabana Plana 2.25*1.10 No Esteril Mt5A;0
389;;389;Sabana Plana 2.25*1.10 No Esteril Mt5A;0
389;;389;Sabana Plana 2.25*1.10 No Esteril Mt5A;0
389;;389;Sabana Plana 2.25*1.10 No Esteril Mt5A;0
393;;393;Sabana Resor.2.15*0.90 Mt0A;0
393;;393;Sabana Resor.2.15*0.90 Mt0A;0
396;;396;Campo Quirurgico 1.45*1.50 F4*22 Adh Mt5;0
396;;396;Campo Quirurgico 1.45*1.50 F4*22 Adh Mt5;0
396;;396;Campo Quirurgico 1.45*1.50 F4*22 Adh Mt5;0
397;;397;Baton Amer.P.A.2Man./Ref.Lcoa(Paq);0
397;;397;Baton Amer.P.A.2Man./Ref.Lcoa(Paq);0
397;;397;Baton Amer.P.A.2Man./Ref.Lcoa(Paq);0
397;;397;Baton Amer.P.A.2Man./Ref.Lcoa(Paq);0
397;;397;Baton Amer.P.A.2Man./Ref.Lcoa(Paq);0
397;;397;Baton Amer.P.A.2Man./Ref.Lcoa(Paq);0
398;;398;Bolsa De Fluido 75*30P2Gt C.2.5 Oftal F8;0
400;;400;Campo 1.00*0.80(Corte)Ah80A;0
400;;400;Campo 1.00*0.80(Corte)Ah80A;0
400;;400;Campo 1.00*0.80(Corte)Ah80A;0
400;;400;Campo 1.00*0.80(Corte)Ah80A;0
405;;405;Paq.Intervencionismo Tr No Est (200406);0
405;;405;Paq.Intervencionismo Tr No Est (200406);0
405;;405;Paq.Intervencionismo Tr No Est (200406);0
405;;405;Paq.Intervencionismo Tr No Est (200406);0
405;;405;Paq.Intervencionismo Tr No Est (200406);0
406;;406;Paq.Intervencionismo Tr Esteril;0
406;;406;Paq.Intervencionismo Tr Esteril;0
406;;406;Paq.Intervencionismo Tr Esteril;0
406;;406;Paq.Intervencionismo Tr Esteril;0
407;;407;Campo Radial 3.40*2.00(Paq)Lc0A;0
407;;407;Campo Radial 3.40*2.00(Paq)Lc0A;0
407;;407;Campo Radial 3.40*2.00(Paq)Lc0A;0
411;;411;Tapaboca De Atar Azul;0
411;;411;Tapaboca De Atar Azul;0
412;;412;Tapaboca De Elastico Blanco;0
412;;412;Tapaboca De Elastico Blanco;0
413;;413;Frontal Tapaboca Azul;0
414;;414;Frontal Tapaboca Blanco;0
420;;420;Bata Man.Larga Resor.T L St0B;0
420;;420;Bata Man.Larga Resor.T L St0B;0
420;;420;Bata Man.Larga Resor.T L St0B;0
420;;420;Bata Man.Larga Resor.T L St0B;0
420;;420;Bata Man.Larga Resor.T L St0B;0
425;;425;Campo Raquia 1.30*1.30Adh/No Esteril F05;0
425;;425;Campo Raquia 1.30*1.30Adh/No Esteril F05;0
425;;425;Campo Raquia 1.30*1.30Adh/No Esteril F05;0
425;;425;Campo Raquia 1.30*1.30Adh/No Esteril F05;0
425;;425;Campo Raquia 1.30*1.30Adh/No Esteril F05;0
425;;425;Campo Raquia 1.30*1.30Adh/No Esteril F05;0
426;;426;Campo Raquia 1.30*1.30Adh.Esteril Mt5A;0
426;;426;Campo Raquia 1.30*1.30Adh.Esteril Mt5A;0
426;;426;Campo Raquia 1.30*1.30Adh.Esteril Mt5A;0
426;;426;Campo Raquia 1.30*1.30Adh.Esteril Mt5A;0
427;;427;Campo 1.30*0.35(Corte)Mt5A;0
427;;427;Campo 1.30*0.35(Corte)Mt5A;0
427;;427;Campo 1.30*0.35(Corte)Mt5A;0
427;;427;Campo 1.30*0.35(Corte)Mt5A;0
429;;429;Tapaboca De Elastico Azul;0
445;;445;Campo Aux. 0.80*0.65/Adh.Esteril Mt5A *4;0
445;;445;Campo Aux. 0.80*0.65/Adh.Esteril Mt5A *4;0
445;;445;Campo Aux. 0.80*0.65/Adh.Esteril Mt5A *4;0
445;;445;Campo Aux. 0.80*0.65/Adh.Esteril Mt5A *4;0
446;;446;Campo Aux. 0.80*0.65/Adh.No Este Mt5A *4;0
446;;446;Campo Aux. 0.80*0.65/Adh.No Este Mt5A *4;0
446;;446;Campo Aux. 0.80*0.65/Adh.No Este Mt5A *4;0
